transaction_id,date,time,client_id,amount,merchant,merchant_city,merchant_state
16760724,05.10.2015,07:41,810,1.66 USD,merchant: 86438,Hardinsburg,KY
16760725,05.10.2015,07:41,977,19.40 USD,merchant: 96912,Wilmer,TX
16760726,05.10.2015,07:41,1072,3.83 USD,merchant: 42047,New Bloomfield,MO
16760727,05.10.2015,07:41,1210,22.71 USD,merchant: 10792,Montandon,PA
16760728,05.10.2015,07:41,1391,23.68 USD,merchant: 90398,Rego Park,NY
16760729,05.10.2015,07:41,1664,4.35 USD,merchant: 83480,Ann Arbor,MI
16760731,05.10.2015,07:41,1940,128.94 USD,merchant: 33379,Corona,NY
16760732,05.10.2015,07:42,472,61.39 USD,merchant: 61195,Round Lake,IL
16760733,05.10.2015,07:42,575,17.61 USD,merchant: 26909,Levittown,PA
16760734,05.10.2015,07:42,639,19.08 USD,merchant: 61195,Republic,OH
16760735,05.10.2015,07:42,1509,19.55 USD,merchant: 51253,Parkville,MD
16760736,05.10.2015,07:42,1513,55.00 USD,merchant: 79927,Shelton,CT
16760737,05.10.2015,07:42,1903,26.71 USD,merchant: 75222,Seattle,WA
16760738,05.10.2015,07:42,1931,53.76 USD,merchant: 20519,Weston,MA
16760742,05.10.2015,07:43,1946,0.97 USD,merchant: 14528,Cleveland,OH
16760745,05.10.2015,07:44,1299,95.39 USD,merchant: 31204,Hope,IN
16760747,05.10.2015,07:44,1514,6.30 USD,merchant: 48564,Elyria,OH
16760748,05.10.2015,07:45,59,1.80 USD,merchant: 75781,Hobbs,NM
16760749,05.10.2015,07:45,472,98.00 USD,merchant: 61195,Round Lake,IL
16760750,05.10.2015,07:45,849,2.43 USD,merchant: 51755,Philadelphia,PA
16760751,05.10.2015,07:45,997,1.41 USD,merchant: 14528,Chula Vista,CA
16760752,05.10.2015,07:45,1046,60.44 USD,merchant: 59935,Philadelphia,PA
16760753,05.10.2015,07:45,1204,160.00 USD,merchant: 27092,Millis,MA
16760755,05.10.2015,07:45,1897,5.66 USD,merchant: 50783,Huntington Station,NY
16760758,05.10.2015,07:46,177,40.00 USD,merchant: 27092,Memphis,TN
16760759,05.10.2015,07:46,197,97.90 USD,merchant: 91422,Wilmore,KY
16760760,05.10.2015,07:46,441,61.08 USD,merchant: 60569,Fairburn,GA
16760761,05.10.2015,07:46,669,2.70 USD,merchant: 96974,Plattsburgh,NY
16760762,05.10.2015,07:46,704,62.21 USD,merchant: 70586,Mount Kisco,NY
16760765,05.10.2015,07:46,1435,3.62 USD,merchant: 50783,Auburn,GA
16760767,05.10.2015,07:46,1905,4.28 USD,merchant: 75936,Bradenton,FL
16760768,05.10.2015,07:47,397,0.03 USD,merchant: 80526,Philadelphia,PA
16760769,05.10.2015,07:47,973,103.75 USD,merchant: 41434,Como,MS
16760770,05.10.2015,07:47,1285,166.52 USD,merchant: 49454,Annandale,VA
16760772,05.10.2015,07:47,1515,11.51 USD,merchant: 83271,Lebanon,PA
16760773,05.10.2015,07:47,1730,1.92 USD,merchant: 14528,Jersey City,NJ
16760775,05.10.2015,07:48,1535,8.17 USD,merchant: 74945,Lucasville,OH
16760776,05.10.2015,07:48,1696,61.00 USD,merchant: 59935,Merritt Island,FL
16760778,05.10.2015,07:48,1735,4.69 USD,merchant: 22204,Vero Beach,FL
16760780,05.10.2015,07:49,369,92.00 USD,merchant: 59935,Louisville,KY
16760781,05.10.2015,07:49,856,19.50 USD,merchant: 83480,Bethesda,MD
16760784,05.10.2015,07:50,1151,0.56 USD,merchant: 8982,Princeton,NJ
16760787,05.10.2015,07:50,1678,11.65 USD,merchant: 17275,Wethersfield,CT
16760788,05.10.2015,07:51,291,0.19 USD,merchant: 46054,Dalton,GA
16760792,05.10.2015,07:51,860,21.27 USD,merchant: 74438,Dallas,TX
16760793,05.10.2015,07:51,1317,0.40 USD,merchant: 25701,Pleasantville,NJ
16760794,05.10.2015,07:51,1435,13.02 USD,merchant: 77948,Alpharetta,GA
16760795,05.10.2015,07:51,1764,1.75 USD,merchant: 20884,Grand Rapids,MI
16760797,05.10.2015,07:51,1963,5.75 USD,merchant: 25759,Vacaville,CA
16760798,05.10.2015,07:52,996,112.02 USD,merchant: 70903,Hollywood,FL
16760799,05.10.2015,07:52,1147,8.75 USD,merchant: 25887,New Brunswick,NJ
16760800,05.10.2015,07:52,1262,32.81 USD,merchant: 60569,Macdoel,CA
16760801,05.10.2015,07:52,1703,120.00 USD,merchant: 27092,Avon,CO
16760802,05.10.2015,07:53,160,97.48 USD,merchant: 48919,Rehoboth Beach,DE
16760803,05.10.2015,07:53,803,5.09 USD,merchant: 32193,Turlock,CA
16760804,05.10.2015,07:53,1063,67.29 USD,merchant: 64057,Apple River,IL
16760805,05.10.2015,07:53,1072,2.27 USD,merchant: 22204,Osage Beach,MO
16760806,05.10.2015,07:53,1376,58.00 USD,merchant: 59935,Cedar Park,TX
16760807,05.10.2015,07:53,1479,4.55 USD,merchant: 75781,Atlanta,GA
16760809,05.10.2015,07:54,360,2.47 USD,merchant: 86438,Bridgeton,NJ
16760810,05.10.2015,07:54,360,40.00 USD,merchant: 27092,Vineland,NJ
16760811,05.10.2015,07:54,605,176.11 USD,merchant: 53836,Brooklyn,NY
16760812,05.10.2015,07:54,659,54.71 USD,merchant: 79847,Mitchell,IN
16760813,05.10.2015,07:54,1107,3.06 USD,merchant: 50783,Endicott,NY
16760814,05.10.2015,07:54,1344,180.10 USD,merchant: 73535,Sterling Heights,MI
16760815,05.10.2015,07:54,1477,26.01 USD,merchant: 20519,New Albany,OH
16760816,05.10.2015,07:55,196,293.41 USD,merchant: 19448,Jackson,GA
16760818,05.10.2015,07:56,1046,-97.00 USD,merchant: 59935,Philadelphia,PA
16760820,05.10.2015,07:56,1376,-58.00 USD,merchant: 59935,Cedar Park,TX
16760821,05.10.2015,07:56,1534,8.61 USD,merchant: 43293,Barnegat,NJ
16760823,05.10.2015,07:56,1696,-61.00 USD,merchant: 59935,Merritt Island,FL
16760827,05.10.2015,07:58,668,25.87 USD,merchant: 13646,Birmingham,AL
16760828,05.10.2015,07:58,1313,3.41 USD,merchant: 75936,Tarentum,PA
16760829,05.10.2015,07:58,1677,2.89 USD,merchant: 75936,Lubbock,TX
16760830,05.10.2015,07:59,354,53.70 USD,merchant: 24823,Colorado Springs,CO
16760831,05.10.2015,07:59,1696,97.19 USD,merchant: 59935,Merritt Island,FL
16760832,05.10.2015,08:00,758,4.73 USD,merchant: 43007,Alhambra,CA
16760833,05.10.2015,08:00,1046,30.84 USD,merchant: 50867,Philadelphia,PA
16760834,05.10.2015,08:00,1156,97.00 USD,merchant: 43293,Short Hills,NJ
16760835,05.10.2015,08:00,1791,136.47 USD,merchant: 22597,Indianapolis,IN
16760836,05.10.2015,08:01,615,140.00 USD,merchant: 27092,Atlanta,GA
16760837,05.10.2015,08:01,704,33.31 USD,merchant: 79927,Mount Vernon,NY
16760839,05.10.2015,08:01,1540,46.35 USD,merchant: 20561,Fairfield,OH
16760840,05.10.2015,08:02,34,433.00 USD,merchant: 74934,Oakland,CA
16760841,05.10.2015,08:02,115,21.16 USD,merchant: 22204,Paris,France
16760842,05.10.2015,08:02,300,0.17 USD,merchant: 65336,Monroe,CT
16760843,05.10.2015,08:02,660,1.92 USD,merchant: 98374,Richmond,VA
16760844,05.10.2015,08:02,860,60.00 USD,merchant: 27092,Greenville,TX
16760845,05.10.2015,08:02,1084,9.12 USD,merchant: 50783,Tacoma,WA
16760846,05.10.2015,08:02,1115,64.46 USD,merchant: 31893,Jacksonville,TX
16760847,05.10.2015,08:02,1289,2.07 USD,merchant: 84878,Fort Lauderdale,FL
16760849,05.10.2015,08:03,804,11.00 USD,merchant: 22204,Cabo San Lucas,Mexico
16760850,05.10.2015,08:03,905,105.23 USD,merchant: 50783,San Mateo,CA
16760852,05.10.2015,08:03,1379,81.48 USD,merchant: 28395,Clinton Township,MI
16760853,05.10.2015,08:03,1687,31.94 USD,merchant: 21842,Albuquerque,NM
16760855,05.10.2015,08:03,1736,10.52 USD,merchant: 75781,Brooklyn,NY
16760856,05.10.2015,08:03,1946,55.04 USD,merchant: 60569,Cleveland,OH
16760857,05.10.2015,08:04,37,35.54 USD,merchant: 26810,Hastings,NY
16760859,05.10.2015,08:04,371,12.31 USD,merchant: 98374,Richmond,VA
16760860,05.10.2015,08:04,434,83.50 USD,merchant: 11468,West Des Moines,IA
16760862,05.10.2015,08:04,1063,68.68 USD,merchant: 64057,Apple River,IL
16760863,05.10.2015,08:04,1486,3.09 USD,merchant: 15062,Glade Valley,NC
16760864,05.10.2015,08:04,1512,1.83 USD,merchant: 14528,Indianapolis,IN
16760865,05.10.2015,08:04,1586,57.00 USD,merchant: 59935,Valley Stream,NY
16760867,05.10.2015,08:05,379,3.00 USD,merchant: 50783,Mobile,AL
16760868,05.10.2015,08:05,921,31.37 USD,merchant: 63701,Rush,NY
16760869,05.10.2015,08:05,996,6.70 USD,merchant: 50470,Hollywood,FL
16760870,05.10.2015,08:05,1694,106.76 USD,merchant: 36934,Stamford,CT
16760873,05.10.2015,08:06,313,1.07 USD,merchant: 86438,Bartlesville,OK
16760874,05.10.2015,08:06,373,30.00 USD,merchant: 48251,Grabill,IN
16760875,05.10.2015,08:06,383,3.33 USD,merchant: 71426,Oakdale,LA
16760876,05.10.2015,08:06,885,0.32 USD,merchant: 14528,Crane,MO
16760877,05.10.2015,08:07,1294,31.58 USD,merchant: 20561,Union City,NJ
16760878,05.10.2015,08:07,1511,2.63 USD,merchant: 20519,River Falls,WI
16760879,05.10.2015,08:08,856,151.48 USD,merchant: 7804,Bethesda,MD
16760880,05.10.2015,08:08,1528,11.99 USD,merchant: 20519,Shreveport,LA
16760882,05.10.2015,08:08,1579,6.83 USD,merchant: 61195,Tampa,FL
16760883,05.10.2015,08:08,1639,2.83 USD,merchant: 61195,Erie,PA
16760885,05.10.2015,08:09,329,4.01 USD,merchant: 83372,Alhambra,CA
16760886,05.10.2015,08:09,1314,6.27 USD,merchant: 61195,New Braunfels,TX
16760887,05.10.2015,08:10,1026,4.48 USD,merchant: 15921,Dinuba,CA
16760888,05.10.2015,08:10,1586,-57.00 USD,merchant: 59935,Valley Stream,NY
16760890,05.10.2015,08:11,37,-71.00 USD,merchant: 26810,Hastings,NY
16760892,05.10.2015,08:11,502,0.43 USD,merchant: 14528,Rural Valley,PA
16760894,05.10.2015,08:11,1096,112.94 USD,merchant: 20561,Syracuse,NY
16760897,05.10.2015,08:11,1811,108.85 USD,merchant: 13646,Portola Valley,CA
16760898,05.10.2015,08:12,260,16.24 USD,merchant: 32175,Mission,TX
16760899,05.10.2015,08:12,870,0.92 USD,merchant: 14528,Waldorf,MD
16760901,05.10.2015,08:12,1955,2.38 USD,merchant: 81833,Canton,NC
16760904,05.10.2015,08:13,397,0.04 USD,merchant: 81833,Philadelphia,PA
16760905,05.10.2015,08:13,705,7.25 USD,merchant: 97974,Walnut Creek,CA
16760907,05.10.2015,08:13,1296,5.21 USD,merchant: 75781,Longwood,FL
16760909,05.10.2015,08:13,1634,1.78 USD,merchant: 20561,Brownsville,TX
16760912,05.10.2015,08:14,705,44.64 USD,merchant: 84767,Walnut Creek,CA
16760913,05.10.2015,08:14,1511,44.51 USD,merchant: 19964,Madison,WI
16760914,05.10.2015,08:14,1541,13.99 USD,merchant: 83480,Clinton,TN
16760915,05.10.2015,08:14,1561,6.53 USD,merchant: 42045,Fort Mill,SC
16760916,05.10.2015,08:14,1757,2.19 USD,merchant: 14528,Muncie,IN
16760917,05.10.2015,08:14,1764,3.69 USD,merchant: 44919,Grand Rapids,MI
16760918,05.10.2015,08:14,1941,24.57 USD,merchant: 20561,Celeste,TX
16760919,05.10.2015,08:15,37,71.00 USD,merchant: 26810,Hastings,NY
16760920,05.10.2015,08:15,127,139.47 USD,merchant: 98374,Marbury,AL
16760921,05.10.2015,08:15,1046,85.00 USD,merchant: 50867,Philadelphia,PA
16760923,05.10.2015,08:15,1156,-97.00 USD,merchant: 43293,Short Hills,NJ
16760924,05.10.2015,08:16,319,76.51 USD,merchant: 37856,Fresno,CA
16760925,05.10.2015,08:16,494,3.32 USD,merchant: 74940,Laurel,MD
16760926,05.10.2015,08:16,789,-148.00 USD,merchant: 44795,Anchorage,AK
16760928,05.10.2015,08:16,1774,60.00 USD,merchant: 27092,Minneapolis,MN
16760929,05.10.2015,08:16,1908,10.59 USD,merchant: 26810,Knoxville,TN
16760930,05.10.2015,08:17,319,76.36 USD,merchant: 61195,Fresno,CA
16760931,05.10.2015,08:17,790,20.08 USD,merchant: 24997,Lakeside,CA
16760932,05.10.2015,08:17,1193,3.46 USD,merchant: 78454,Poughkeepsie,NY
16760933,05.10.2015,08:17,1369,34.58 USD,merchant: 19689,Edinburgh,IN
16760934,05.10.2015,08:17,1421,206.73 USD,merchant: 70397,New Bern,NC
16760936,05.10.2015,08:17,1634,2.85 USD,merchant: 50783,Brownsville,TX
16760937,05.10.2015,08:17,1644,64.94 USD,merchant: 61085,Westminster,SC
16760938,05.10.2015,08:17,1672,5.13 USD,merchant: 92883,Cleveland,OH
16760940,05.10.2015,08:18,1098,57.02 USD,merchant: 50867,Hawarden,IA
16760941,05.10.2015,08:18,1169,28.60 USD,merchant: 82981,Round Rock,TX
16760942,05.10.2015,08:18,1314,126.76 USD,merchant: 50193,New Braunfels,TX
16760943,05.10.2015,08:18,1344,3.81 USD,merchant: 25887,Sterling Heights,MI
16760946,05.10.2015,08:19,275,7.51 USD,merchant: 75738,Orlando,FL
16760947,05.10.2015,08:19,433,1.26 USD,merchant: 20519,Brookport,IL
16760948,05.10.2015,08:19,469,4.79 USD,merchant: 59935,Placentia,CA
16760949,05.10.2015,08:19,973,2.47 USD,merchant: 19752,Como,MS
16760950,05.10.2015,08:19,1046,-85.00 USD,merchant: 50867,Philadelphia,PA
16760951,05.10.2015,08:19,1098,-57.00 USD,merchant: 50867,Hawarden,IA
16760952,05.10.2015,08:19,1117,130.38 USD,merchant: 18131,Garland,TX
16760955,05.10.2015,08:19,1619,2.66 USD,merchant: 43293,Sherman,TX
16760956,05.10.2015,08:19,1771,4.32 USD,merchant: 22204,Roseville,CA
16760957,05.10.2015,08:19,1786,2.67 USD,merchant: 20519,Canton,OH
16760960,05.10.2015,08:20,789,483.79 USD,merchant: 44795,Anchorage,AK
16760961,05.10.2015,08:20,1858,1.33 USD,merchant: 50783,Pacoima,CA
16760962,05.10.2015,08:21,250,1.09 USD,merchant: 86438,Mount Angel,OR
16760963,05.10.2015,08:21,1669,6.94 USD,merchant: 24504,Elk Grove,CA
16760964,05.10.2015,08:22,846,4.49 USD,merchant: 60569,North Bend,NE
16760966,05.10.2015,08:23,667,3.11 USD,merchant: 20519,Greenville,NC
16760967,05.10.2015,08:23,884,60.03 USD,merchant: 78534,Grand Rapids,MI
16760968,05.10.2015,08:23,1098,57.00 USD,merchant: 50867,Hawarden,IA
16760970,05.10.2015,08:23,1586,63.96 USD,merchant: 59935,Valley Stream,NY
16760971,05.10.2015,08:24,197,1.43 USD,merchant: 26426,Wilmore,KY
16760972,05.10.2015,08:25,1047,1.93 USD,merchant: 75936,Richmond,VA
16760973,05.10.2015,08:25,1156,39.45 USD,merchant: 43293,Short Hills,NJ
16760976,05.10.2015,08:26,126,7.90 USD,merchant: 20561,Little Rock,AR
16760977,05.10.2015,08:26,636,36.89 USD,merchant: 48618,Chicago,IL
16760978,05.10.2015,08:26,1458,5.07 USD,merchant: 50783,New Orleans,LA
16760981,05.10.2015,08:27,669,2.79 USD,merchant: 96974,Plattsburgh,NY
16760982,05.10.2015,08:27,782,32.75 USD,merchant: 32175,Holgate,OH
16760984,05.10.2015,08:28,1024,4.81 USD,merchant: 59935,Andover,KS
16760985,05.10.2015,08:28,1315,2.25 USD,merchant: 14528,Louisville,IL
16760986,05.10.2015,08:28,1591,25.05 USD,merchant: 54936,Oak Harbor,WA
16760987,05.10.2015,08:28,1656,4.26 USD,merchant: 69972,Alexandria,MN
16760989,05.10.2015,08:28,1946,0.68 USD,merchant: 14528,Cleveland,OH
16760990,05.10.2015,08:29,53,120.00 USD,merchant: 27092,Vacaville,CA
16760991,05.10.2015,08:29,291,57.78 USD,merchant: 50783,Dalton,GA
16760992,05.10.2015,08:29,696,138.75 USD,merchant: 74072,Woodmere,NY
16760993,05.10.2015,08:29,954,60.34 USD,merchant: 99370,Moreno Valley,CA
16760994,05.10.2015,08:29,1995,16.71 USD,merchant: 81833,Chambersburg,PA
16760995,05.10.2015,08:30,360,1.52 USD,merchant: 86438,Bridgeton,NJ
16760996,05.10.2015,08:30,450,2.17 USD,merchant: 59935,Newport News,VA
16760997,05.10.2015,08:30,677,10.00 USD,merchant: 78454,Saint Paul,MN
16760998,05.10.2015,08:30,914,-96.00 USD,merchant: 61195,Wichita,KS
16761000,05.10.2015,08:30,1559,25.68 USD,merchant: 71187,Acworth,GA
16761001,05.10.2015,08:30,1945,7.31 USD,merchant: 32175,Little Rock,AR
16761002,05.10.2015,08:31,157,32.83 USD,merchant: 20519,Sun City,CA
16761003,05.10.2015,08:31,233,104.75 USD,merchant: 64057,Arlington Heights,IL
16761004,05.10.2015,08:31,1317,6.89 USD,merchant: 53155,Pleasantville,NJ
16761006,05.10.2015,08:32,48,2.30 USD,merchant: 57975,Albuquerque,NM
16761007,05.10.2015,08:32,1144,14.28 USD,merchant: 81833,Houston,TX
16761008,05.10.2015,08:32,1540,24.64 USD,merchant: 34490,Springboro,OH
16761009,05.10.2015,08:32,1783,3.32 USD,merchant: 25887,Oakland,CA
16761010,05.10.2015,08:33,474,17.53 USD,merchant: 22204,Williston Park,NY
16761011,05.10.2015,08:33,609,1.38 USD,merchant: 75936,Garland,TX
16761014,05.10.2015,08:33,1559,1.16 USD,merchant: 14528,Acworth,GA
16761015,05.10.2015,08:33,1660,6.00 USD,merchant: 23481,Bartlesville,OK
16761016,05.10.2015,08:33,1805,2.58 USD,merchant: 57665,Charlevoix,MI
16761017,05.10.2015,08:34,1063,78.08 USD,merchant: 60569,Rockton,IL
16761019,05.10.2015,08:35,801,1.73 USD,merchant: 69972,Levelland,TX
16761022,05.10.2015,08:35,1183,34.59 USD,merchant: 81833,Jeffersonville,IN
16761023,05.10.2015,08:35,1735,4.04 USD,merchant: 50783,Vero Beach,FL
16761024,05.10.2015,08:36,275,4.79 USD,merchant: 6001,Orlando,FL
16761026,05.10.2015,08:37,671,-90.00 USD,merchant: 26810,Blytheville,AR
16761027,05.10.2015,08:37,1050,4.97 USD,merchant: 43293,Durham,NC
16761029,05.10.2015,08:37,1196,11.76 USD,merchant: 50783,Kingman,AZ
16761030,05.10.2015,08:38,257,40.00 USD,merchant: 27092,North Hollywood,CA
16761031,05.10.2015,08:38,1407,7.23 USD,merchant: 27407,Massillon,OH
16761033,05.10.2015,08:38,1827,51.00 USD,merchant: 61195,Vista,CA
16761034,05.10.2015,08:39,494,3.57 USD,merchant: 43293,Laurel,MD
16761035,05.10.2015,08:39,671,22.81 USD,merchant: 26810,Blytheville,AR
16761036,05.10.2015,08:39,790,20.14 USD,merchant: 58285,Lakeside,CA
16761037,05.10.2015,08:39,914,35.40 USD,merchant: 61195,Wichita,KS
16761038,05.10.2015,08:39,1047,85.20 USD,merchant: 59212,Richmond,VA
16761039,05.10.2015,08:39,1127,18.62 USD,merchant: 50783,Naples,FL
16761041,05.10.2015,08:39,1518,5.24 USD,merchant: 22938,Trinity,AL
16761042,05.10.2015,08:39,1541,30.56 USD,merchant: 83480,Clinton,TN
16761043,05.10.2015,08:39,1659,27.22 USD,merchant: 63683,Wauconda,IL
16761045,05.10.2015,08:40,104,60.00 USD,merchant: 27092,Irving,TX
16761046,05.10.2015,08:40,637,110.90 USD,merchant: 77905,Township Of Washington,NJ
16761047,05.10.2015,08:40,921,70.57 USD,merchant: 20561,Spencerport,NY
16761048,05.10.2015,08:40,1897,20.59 USD,merchant: 33525,Huntington,NY
16761051,05.10.2015,08:41,497,80.28 USD,merchant: 59935,Sioux Falls,SD
16761052,05.10.2015,08:41,671,90.00 USD,merchant: 26810,Blytheville,AR
16761053,05.10.2015,08:41,860,40.00 USD,merchant: 27092,Greenville,TX
16761054,05.10.2015,08:41,1807,84.92 USD,merchant: 67570,Bronx,NY
16761057,05.10.2015,08:42,914,96.00 USD,merchant: 61195,Wichita,KS
16761058,05.10.2015,08:42,1781,3.05 USD,merchant: 72351,Palatine Bridge,NY
16761059,05.10.2015,08:43,858,15.75 USD,merchant: 4076,Gonzales,TX
16761062,05.10.2015,08:43,1827,-51.00 USD,merchant: 61195,Vista,CA
16761063,05.10.2015,08:43,1861,30.36 USD,merchant: 75781,Carrollton,TX
16761064,05.10.2015,08:44,198,18.41 USD,merchant: 60569,Tampa,FL
16761065,05.10.2015,08:44,871,2.83 USD,merchant: 59935,Detroit,MI
16761066,05.10.2015,08:44,1096,52.82 USD,merchant: 60569,Syracuse,NY
16761067,05.10.2015,08:44,1299,2.27 USD,merchant: 59935,Madison,IN
16761068,05.10.2015,08:44,1511,48.12 USD,merchant: 50783,Madison,WI
16761069,05.10.2015,08:44,1576,5.83 USD,merchant: 51732,Canton,MI
16761071,05.10.2015,08:45,602,0.75 USD,merchant: 46284,Sanford,NC
16761073,05.10.2015,08:45,1107,52.38 USD,merchant: 50783,Endicott,NY
16761074,05.10.2015,08:45,1648,64.88 USD,merchant: 93554,Mendham,NJ
16761075,05.10.2015,08:45,1881,1.61 USD,merchant: 86438,Dearborn,MI
16761077,05.10.2015,08:45,1966,18.71 USD,merchant: 20561,Paragould,AR
16761078,05.10.2015,08:46,705,65.10 USD,merchant: 71667,Walnut Creek,CA
16761079,05.10.2015,08:46,728,7.64 USD,merchant: 59935,Independence,MO
16761080,05.10.2015,08:46,909,147.90 USD,merchant: 49893,Kingston,WA
16761081,05.10.2015,08:46,1398,1.42 USD,merchant: 61195,Parsippany,NJ
16761082,05.10.2015,08:46,1742,6.59 USD,merchant: 74363,Noblesville,IN
16761083,05.10.2015,08:46,1758,36.07 USD,merchant: 13646,Hattiesburg,MS
16761084,05.10.2015,08:46,1812,92.37 USD,merchant: 80730,North Little Rock,AR
16761085,05.10.2015,08:47,497,-74.00 USD,merchant: 59935,Sioux Falls,SD
16761087,05.10.2015,08:47,782,54.00 USD,merchant: 36934,Defiance,OH
16761088,05.10.2015,08:47,1078,14.03 USD,merchant: 83480,Mackinaw,IL
16761089,05.10.2015,08:47,1179,100.00 USD,merchant: 27092,San Antonio,TX
16761090,05.10.2015,08:47,1295,80.00 USD,merchant: 27092,Rochester,MN
16761091,05.10.2015,08:47,1827,41.20 USD,merchant: 61195,Vista,CA
16761092,05.10.2015,08:48,80,3.25 USD,merchant: 62171,Grover Hill,OH
16761093,05.10.2015,08:48,86,3.70 USD,merchant: 39359,Allendale,SC
16761095,05.10.2015,08:48,231,23.10 USD,merchant: 83310,Fayetteville,NC
16761097,05.10.2015,08:48,615,80.00 USD,merchant: 27092,Atlanta,GA
16761098,05.10.2015,08:48,1066,8.78 USD,merchant: 98374,Earlington,PA
16761099,05.10.2015,08:48,1117,29.42 USD,merchant: 42692,Fullerton,NE
16761100,05.10.2015,08:48,1600,8.23 USD,merchant: 53052,Kirkland,WA
16761102,05.10.2015,08:49,357,3.13 USD,merchant: 59935,Boston,MA
16761103,05.10.2015,08:49,661,0.88 USD,merchant: 10792,East Texas,PA
16761104,05.10.2015,08:49,797,3.96 USD,merchant: 75781,Honolulu,HI
16761106,05.10.2015,08:49,1104,13.90 USD,merchant: 75781,Pompano Beach,FL
16761107,05.10.2015,08:49,1274,140.56 USD,merchant: 79847,Pascoag,RI
16761108,05.10.2015,08:49,1517,5.45 USD,merchant: 59935,Vienna,VA
16761110,05.10.2015,08:49,1972,3.79 USD,merchant: 75781,Cleveland,OH
16761111,05.10.2015,08:50,277,3.21 USD,merchant: 75781,Calhoun City,MS
16761112,05.10.2015,08:50,391,16.86 USD,merchant: 75781,Myrtle Beach,SC
16761114,05.10.2015,08:50,554,4.95 USD,merchant: 88646,La Porte,TX
16761115,05.10.2015,08:50,668,40.42 USD,merchant: 35440,Birmingham,AL
16761116,05.10.2015,08:50,1298,1.95 USD,merchant: 61195,Los Angeles,CA
16761120,05.10.2015,08:51,1577,7.00 USD,merchant: 18004,Sarasota,FL
16761122,05.10.2015,08:52,639,43.26 USD,merchant: 46284,Sandusky,OH
16761123,05.10.2015,08:52,1074,62.49 USD,merchant: 18215,Arlington Heights,IL
16761124,05.10.2015,08:52,1293,22.09 USD,merchant: 75781,Dickinson,TX
16761126,05.10.2015,08:52,1789,18.60 USD,merchant: 50783,Odon,IN
16761127,05.10.2015,08:52,1909,10.41 USD,merchant: 75781,Los Angeles,CA
16761128,05.10.2015,08:53,316,5.69 USD,merchant: 59935,Houston,TX
16761129,05.10.2015,08:53,497,74.00 USD,merchant: 59935,Sioux Falls,SD
16761130,05.10.2015,08:53,597,43.89 USD,merchant: 60585,San Francisco,CA
16761132,05.10.2015,08:53,1288,88.13 USD,merchant: 8948,Spotsylvania,VA
16761133,05.10.2015,08:53,1421,30.41 USD,merchant: 60569,Crumpler,NC
16761134,05.10.2015,08:53,1794,3.65 USD,merchant: 61195,San Antonio,TX
16761136,05.10.2015,08:53,1931,2.78 USD,merchant: 44758,Arlington,MA
16761138,05.10.2015,08:54,1229,15.03 USD,merchant: 88646,Keene,NH
16761139,05.10.2015,08:54,1259,50.43 USD,merchant: 82981,Wilton,CT
16761140,05.10.2015,08:55,964,0.83 USD,merchant: 81833,Palisades Park,NJ
16761141,05.10.2015,08:55,1102,13.88 USD,merchant: 59397,Tulsa,OK
16761143,05.10.2015,08:55,1428,5.51 USD,merchant: 86395,Lebanon,MO
16761144,05.10.2015,08:56,148,13.61 USD,merchant: 83480,Center Barnstead,NH
16761145,05.10.2015,08:56,773,10.93 USD,merchant: 83480,Rainsville,AL
16761146,05.10.2015,08:57,34,20.00 USD,merchant: 27092,Reno,NV
